node_count,DIM_raw,DIM_display,DIM,PRM_raw,PRM_display,PRM,TRAIM_raw,TRAIM_display,TRAIM,TOCA_raw,TOCA_display,TOCA,PC-SPE_raw,PC-SPE_display,PC-SPE
10,19093.39557321446,190.9339557321446,190.9339557321446,36066.85088207173,360.6685088207173,360.6685088207173,5803.63832331278,58.0363832331278,58.0363832331278,34153.673844,341.53673843999997,341.53673843999997,111.30375607197212,1.1130375607197212,1.1130375607197212
20,25984.614009959154,259.84614009959154,259.84614009959154,37030.89489993398,370.30894899933975,370.30894899933975,11451.339330325094,114.51339330325094,114.51339330325094,38556.361644000004,385.56361644000003,385.56361644000003,117.9142348434418,1.1791423484344181,1.1791423484344181
