task_id,workload,crp_id,node_id,crp_type,fraction,price,payment,cost,crp_profit
task_44,0.268719,crp_26,node_26,price_taking,0.007874,0.062247,0.000132,6.6e-05,6.6e-05
task_44,0.268719,crp_27,node_27,price_setting,0.060096,4.426659,0.001154,0.001009,0.000145
task_44,0.268719,crp_28,node_28,price_setting,0.056687,4.469841,0.001037,0.000906,0.000131
task_44,0.268719,crp_29,node_29,price_setting,0.06023,4.513131,0.001182,0.001031,0.000151
task_44,0.268719,crp_30,node_30,price_taking,0.006919,0.058538,0.000109,5.4e-05,5.4e-05
task_45,0.670969,crp_1,node_1,price_setting,0.071758,3.340567,0.007744,0.007029,0.000715
task_45,0.670969,crp_2,node_2,price_setting,0.070223,3.381036,0.007506,0.006803,0.000703
task_45,0.670969,crp_3,node_3,price_taking,0.013268,0.156217,0.001391,0.000695,0.000695
task_45,0.670969,crp_4,node_4,price_setting,0.069226,3.4623,0.00747,0.006751,0.000719
task_45,0.670969,crp_5,node_5,price_taking,0.012439,0.155071,0.001294,0.000647,0.000647
task_45,0.670969,crp_6,node_6,price_taking,0.0123,0.157606,0.001301,0.00065,0.00065
task_45,0.670969,crp_7,node_7,price_setting,0.067079,3.584972,0.007262,0.006535,0.000728
task_45,0.670969,crp_8,node_8,price_taking,0.011567,0.156224,0.001212,0.000606,0.000606
task_45,0.670969,crp_9,node_9,price_taking,0.011371,0.157517,0.001202,0.000601,0.000601
task_45,0.670969,crp_10,node_10,price_taking,0.010896,0.154705,0.001131,0.000566,0.000566
task_45,0.670969,crp_11,node_11,price_taking,0.010805,0.15716,0.001139,0.00057,0.00057
task_45,0.670969,crp_12,node_12,price_taking,0.010417,0.155116,0.001084,0.000542,0.000542
task_45,0.670969,crp_13,node_13,price_taking,0.010284,0.156698,0.001081,0.000541,0.000541
task_45,0.670969,crp_14,node_14,price_taking,0.009903,0.154319,0.001025,0.000513,0.000513
task_45,0.670969,crp_15,node_15,price_setting,0.060552,3.916676,0.006465,0.005751,0.000714
task_45,0.670969,crp_16,node_16,price_taking,0.009613,0.156468,0.001009,0.000505,0.000505
task_45,0.670969,crp_17,node_17,price_taking,0.009359,0.155565,0.000977,0.000488,0.000488
task_45,0.670969,crp_18,node_18,price_taking,0.009211,0.156303,0.000966,0.000483,0.000483
task_45,0.670969,crp_19,node_19,price_taking,0.009007,0.155954,0.000942,0.000471,0.000471
task_45,0.670969,crp_20,node_20,price_setting,0.058328,4.127382,0.006322,0.005583,0.000739
task_45,0.670969,crp_21,node_21,price_setting,0.057328,4.169834,0.00617,0.005441,0.000729
task_45,0.670969,crp_22,node_22,price_taking,0.008593,0.157719,0.000909,0.000455,0.000455
task_45,0.670969,crp_23,node_23,price_taking,0.008437,0.157776,0.000893,0.000447,0.000447
task_45,0.670969,crp_24,node_24,price_setting,0.055565,4.297818,0.005974,0.005246,0.000728
task_45,0.670969,crp_25,node_25,price_taking,0.008056,0.15623,0.000844,0.000422,0.000422
task_45,0.670969,crp_26,node_26,price_taking,0.00792,0.156346,0.000831,0.000415,0.000415
task_45,0.670969,crp_27,node_27,price_setting,0.054131,4.42674,0.00584,0.005106,0.000733
task_45,0.670969,crp_28,node_28,price_setting,0.053066,4.469919,0.005667,0.004948,0.000718
task_45,0.670969,crp_29,node_29,price_setting,0.05334,4.513208,0.005781,0.005041,0.00074
task_45,0.670969,crp_30,node_30,price_taking,0.007317,0.154569,0.000759,0.000379,0.000379
task_46,0.459843,crp_1,node_1,price_setting,0.072422,3.340467,0.003705,0.003363,0.000342
task_46,0.459843,crp_2,node_2,price_setting,0.070671,3.38094,0.003571,0.003236,0.000334
task_46,0.459843,crp_3,node_3,price_taking,0.013273,0.10711,0.000654,0.000327,0.000327
task_46,0.459843,crp_4,node_4,price_setting,0.069863,3.462208,0.003573,0.003229,0.000344
task_46,0.459843,crp_5,node_5,price_taking,0.012416,0.106084,0.000606,0.000303,0.000303
task_46,0.459843,crp_6,node_6,price_taking,0.012339,0.108354,0.000615,0.000307,0.000307
task_46,0.459843,crp_7,node_7,price_setting,0.067762,3.584886,0.003481,0.003132,0.000349
task_46,0.459843,crp_8,node_8,price_taking,0.011572,0.107116,0.00057,0.000285,0.000285
task_46,0.459843,crp_9,node_9,price_taking,0.011405,0.108274,0.000568,0.000284,0.000284
task_46,0.459843,crp_10,node_10,price_taking,0.010868,0.105756,0.000529,0.000264,0.000264
task_46,0.459843,crp_11,node_11,price_taking,0.01083,0.107955,0.000538,0.000269,0.000269
task_46,0.459843,crp_12,node_12,price_taking,0.010399,0.106124,0.000507,0.000254,0.000254
task_46,0.459843,crp_13,node_13,price_taking,0.010298,0.107541,0.000509,0.000255,0.000255
task_46,0.459843,crp_14,node_14,price_taking,0.00987,0.105411,0.000478,0.000239,0.000239
task_46,0.459843,crp_15,node_15,price_setting,0.060918,3.916607,0.003073,0.002734,0.00034
task_46,0.459843,crp_16,node_16,price_taking,0.009622,0.107336,0.000475,0.000237,0.000237
task_46,0.459843,crp_17,node_17,price_taking,0.009351,0.106528,0.000458,0.000229,0.000229
task_46,0.459843,crp_18,node_18,price_taking,0.009217,0.107189,0.000454,0.000227,0.000227
task_46,0.459843,crp_19,node_19,price_taking,0.009006,0.106876,0.000443,0.000221,0.000221
task_46,0.459843,crp_20,node_20,price_setting,0.058941,4.12732,0.003032,0.002678,0.000354
task_46,0.459843,crp_21,node_21,price_setting,0.05781,4.169774,0.002947,0.002599,0.000348
task_46,0.459843,crp_22,node_22,price_taking,0.008622,0.108457,0.00043,0.000215,0.000215
task_46,0.459843,crp_23,node_23,price_taking,0.008466,0.108508,0.000422,0.000211,0.000211
task_46,0.459843,crp_24,node_24,price_setting,0.056015,4.297762,0.002852,0.002504,0.000347
task_46,0.459843,crp_25,node_25,price_taking,0.00806,0.107124,0.000397,0.000199,0.000199
task_46,0.459843,crp_26,node_26,price_taking,0.007926,0.107229,0.000391,0.000195,0.000195
task_46,0.459843,crp_27,node_27,price_setting,0.054625,4.426687,0.002793,0.002442,0.000351
task_46,0.459843,crp_28,node_28,price_setting,0.053389,4.469869,0.002694,0.002353,0.000342
task_46,0.459843,crp_29,node_29,price_setting,0.053901,4.513158,0.002773,0.002418,0.000355
task_46,0.459843,crp_30,node_30,price_taking,0.007297,0.105638,0.000354,0.000177,0.000177
task_47,0.217535,crp_1,node_1,price_setting,0.088295,3.340406,0.001232,0.001119,0.000114
task_47,0.217535,crp_2,node_2,price_setting,0.080098,3.380878,0.001026,0.00093,9.6e-05
task_47,0.217535,crp_3,node_3,price_taking,0.012663,0.048339,0.000133,6.7e-05,6.7e-05
task_47,0.217535,crp_4,node_4,price_setting,0.085063,3.462151,0.001185,0.001071,0.000114
task_47,0.217535,crp_5,node_5,price_taking,0.010991,0.044425,0.000106,5.3e-05,5.3e-05
task_47,0.217535,crp_6,node_6,price_taking,0.012778,0.053084,0.000148,7.4e-05,7.4e-05
task_47,0.217535,crp_7,node_7,price_setting,0.084469,3.584834,0.00121,0.001089,0.000121
task_47,0.217535,crp_8,node_8,price_taking,0.011045,0.048365,0.000116,5.8e-05,5.8e-05
task_47,0.217535,crp_9,node_9,price_taking,0.011753,0.052781,0.000135,6.7e-05,6.7e-05
task_47,0.217535,crp_10,node_10,price_taking,0.009379,0.043176,8.8e-05,4.4e-05,4.4e-05
task_47,0.217535,crp_11,node_11,price_taking,0.010935,0.051564,0.000123,6.1e-05,6.1e-05
task_47,0.217535,crp_12,node_12,price_taking,0.009234,0.04458,9e-05,4.5e-05,4.5e-05
task_47,0.217535,crp_13,node_13,price_taking,0.010118,0.049985,0.00011,5.5e-05,5.5e-05
task_47,0.217535,crp_14,node_14,price_taking,0.008285,0.041862,7.5e-05,3.8e-05,3.8e-05
task_47,0.217535,crp_15,node_15,price_setting,0.068387,3.916563,0.000867,0.000771,9.6e-05
task_47,0.217535,crp_16,node_16,price_taking,0.009324,0.0492,0.0001,5e-05,5e-05
task_47,0.217535,crp_17,node_17,price_taking,0.008558,0.046119,8.6e-05,4.3e-05,4.3e-05
task_47,0.217535,crp_18,node_18,price_taking,0.008841,0.048641,9.4e-05,4.7e-05,4.7e-05
task_47,0.217535,crp_19,node_19,price_taking,0.008452,0.047446,8.7e-05,4.4e-05,4.4e-05
task_47,0.217535,crp_20,node_20,price_setting,0.074029,4.127283,0.00107,0.000945,0.000125
task_47,0.217535,crp_21,node_21,price_setting,0.068993,4.169737,0.000939,0.000828,0.000111
task_47,0.217535,crp_22,node_22,price_taking,0.008987,0.053479,0.000105,5.2e-05,5.2e-05
task_47,0.217535,crp_23,node_23,price_taking,0.008853,0.053674,0.000103,5.2e-05,5.2e-05
task_47,0.217535,crp_24,node_24,price_setting,0.066349,4.297727,0.000895,0.000786,0.000109
task_47,0.217535,crp_25,node_25,price_taking,0.007697,0.048395,8.1e-05,4.1e-05,4.1e-05
task_47,0.217535,crp_26,node_26,price_taking,0.007624,0.048793,8.1e-05,4e-05,4e-05
task_47,0.217535,crp_27,node_27,price_setting,0.066361,4.426655,0.000922,0.000807,0.000116
task_47,0.217535,crp_28,node_28,price_setting,0.060006,4.469836,0.000762,0.000665,9.7e-05
task_47,0.217535,crp_29,node_29,price_setting,0.067688,4.513127,0.000978,0.000853,0.000125
task_47,0.217535,crp_30,node_30,price_taking,0.006238,0.042724,5.8e-05,2.9e-05,2.9e-05
task_48,0.331145,crp_1,node_1,price_setting,0.075009,3.340426,0.002061,0.001871,0.00019
task_48,0.331145,crp_2,node_2,price_setting,0.072698,3.380901,0.001959,0.001776,0.000183
task_48,0.331145,crp_3,node_3,price_taking,0.013458,0.078208,0.000349,0.000174,0.000174
task_48,0.331145,crp_4,node_4,price_setting,0.07235,3.46217,0.001987,0.001796,0.000191
task_48,0.331145,crp_5,node_5,price_taking,0.012519,0.077027,0.000319,0.00016,0.00016
task_48,0.331145,crp_6,node_6,price_taking,0.012594,0.079639,0.000332,0.000166,0.000166
task_48,0.331145,crp_7,node_7,price_setting,0.070335,3.584851,0.001945,0.00175,0.000195
task_48,0.331145,crp_8,node_8,price_taking,0.011734,0.078215,0.000304,0.000152,0.000152
task_48,0.331145,crp_9,node_9,price_taking,0.011636,0.079548,0.000307,0.000153,0.000153
task_48,0.331145,crp_10,node_10,price_taking,0.010938,0.07665,0.000278,0.000139,0.000139
task_48,0.331145,crp_11,node_11,price_taking,0.01103,0.079181,0.000289,0.000145,0.000145
task_48,0.331145,crp_12,node_12,price_taking,0.010487,0.077074,0.000268,0.000134,0.000134
task_48,0.331145,crp_13,node_13,price_taking,0.010466,0.078704,0.000273,0.000136,0.000136
task_48,0.331145,crp_14,node_14,price_taking,0.009915,0.076253,0.00025,0.000125,0.000125
task_48,0.331145,crp_15,node_15,price_setting,0.062612,3.916579,0.001684,0.001498,0.000186
task_48,0.331145,crp_16,node_16,price_taking,0.009768,0.078468,0.000254,0.000127,0.000127
task_48,0.331145,crp_17,node_17,price_taking,0.009451,0.077538,0.000243,0.000121,0.000121
task_48,0.331145,crp_18,node_18,price_taking,0.009349,0.078299,0.000242,0.000121,0.000121
task_48,0.331145,crp_19,node_19,price_taking,0.00912,0.077938,0.000235,0.000118,0.000118
task_48,0.331145,crp_20,node_20,price_setting,0.061226,4.127295,0.001697,0.001498,0.000198
task_48,0.331145,crp_21,node_21,price_setting,0.059753,4.169749,0.001633,0.00144,0.000193
task_48,0.331145,crp_22,node_22,price_taking,0.008805,0.079758,0.000233,0.000116,0.000116
task_48,0.331145,crp_23,node_23,price_taking,0.008648,0.079817,0.000229,0.000114,0.000114
task_48,0.331145,crp_24,node_24,price_setting,0.057857,4.297739,0.001578,0.001385,0.000192
task_48,0.331145,crp_25,node_25,price_taking,0.008173,0.078224,0.000212,0.000106,0.000106
task_48,0.331145,crp_26,node_26,price_taking,0.008042,0.078345,0.000209,0.000104,0.000104
task_48,0.331145,crp_27,node_27,price_setting,0.056557,4.426666,0.001553,0.001358,0.000195
task_48,0.331145,crp_28,node_28,price_setting,0.054879,4.469848,0.001476,0.001289,0.000187
task_48,0.331145,crp_29,node_29,price_setting,0.055989,4.513137,0.001551,0.001353,0.000199
task_48,0.331145,crp_30,node_30,price_taking,0.007339,0.076514,0.000186,9.3e-05,9.3e-05
task_49,0.103784,crp_1,node_1,price_setting,0.083573,3.340381,0.000251,0.000228,2.3e-05
task_49,0.103784,crp_2,node_2,price_setting,0.077004,3.380858,0.000216,0.000196,2e-05
task_49,0.103784,crp_3,node_3,price_taking,0.012675,0.023084,3e-05,1.5e-05,1.5e-05
task_49,0.103784,crp_4,node_4,price_setting,0.08054,3.462129,0.000242,0.000219,2.3e-05
task_49,0.103784,crp_5,node_5,price_taking,0.011215,0.021626,2.5e-05,1.3e-05,1.3e-05
task_49,0.103784,crp_6,node_6,price_taking,0.012539,0.024851,3.2e-05,1.6e-05,1.6e-05
task_49,0.103784,crp_7,node_7,price_setting,0.079596,3.584813,0.000245,0.00022,2.4e-05
task_49,0.103784,crp_8,node_8,price_taking,0.011054,0.023093,2.6e-05,1.3e-05,1.3e-05
task_49,0.103784,crp_9,node_9,price_taking,0.011546,0.024739,3e-05,1.5e-05,1.5e-05
task_49,0.103784,crp_10,node_10,price_taking,0.009635,0.02116,2.1e-05,1.1e-05,1.1e-05
task_49,0.103784,crp_11,node_11,price_taking,0.010795,0.024285,2.7e-05,1.4e-05,1.4e-05
task_49,0.103784,crp_12,node_12,price_taking,0.009414,0.021684,2.1e-05,1.1e-05,1.1e-05
task_49,0.103784,crp_13,node_13,price_taking,0.010054,0.023697,2.5e-05,1.2e-05,1.2e-05
task_49,0.103784,crp_14,node_14,price_taking,0.008576,0.020671,1.8e-05,9e-06,9e-06
task_49,0.103784,crp_15,node_15,price_setting,0.065891,3.916549,0.000183,0.000163,2e-05
task_49,0.103784,crp_16,node_16,price_taking,0.009296,0.023405,2.3e-05,1.1e-05,1.1e-05
task_49,0.103784,crp_17,node_17,price_taking,0.008656,0.022257,2e-05,1e-05,1e-05
task_49,0.103784,crp_18,node_18,price_taking,0.008838,0.023196,2.1e-05,1.1e-05,1.1e-05
task_49,0.103784,crp_19,node_19,price_taking,0.008495,0.022751,2e-05,1e-05,1e-05
task_49,0.103784,crp_20,node_20,price_setting,0.069657,4.127267,0.000216,0.000191,2.5e-05
task_49,0.103784,crp_21,node_21,price_setting,0.065605,4.169723,0.000193,0.00017,2.3e-05
task_49,0.103784,crp_22,node_22,price_taking,0.008806,0.024999,2.3e-05,1.1e-05,1.1e-05
task_49,0.103784,crp_23,node_23,price_taking,0.008668,0.025071,2.3e-05,1.1e-05,1.1e-05
task_49,0.103784,crp_24,node_24,price_setting,0.063191,4.297714,0.000185,0.000162,2.3e-05
task_49,0.103784,crp_25,node_25,price_taking,0.007702,0.023105,1.8e-05,9e-06,9e-06
task_49,0.103784,crp_26,node_26,price_taking,0.007616,0.023253,1.8e-05,9e-06,9e-06
task_49,0.103784,crp_27,node_27,price_setting,0.062869,4.426642,0.000188,0.000165,2.4e-05
task_49,0.103784,crp_28,node_28,price_setting,0.057801,4.469826,0.000161,0.00014,2e-05
task_49,0.103784,crp_29,node_29,price_setting,0.063693,4.513114,0.000197,0.000172,2.5e-05
task_49,0.103784,crp_30,node_30,price_taking,0.006425,0.020992,1.4e-05,7e-06,7e-06
task_50,0.776076,crp_1,node_1,price_setting,0.070383,3.340622,0.009967,0.009047,0.00092
task_50,0.776076,crp_2,node_2,price_setting,0.069314,3.381092,0.009784,0.008868,0.000916
task_50,0.776076,crp_3,node_3,price_taking,0.013267,0.180685,0.00186,0.00093,0.00093
task_50,0.776076,crp_4,node_4,price_setting,0.067906,3.462351,0.009616,0.00869,0.000926
task_50,0.776076,crp_5,node_5,price_taking,0.012499,0.18024,0.001748,0.000874,0.000874
task_50,0.776076,crp_6,node_6,price_taking,0.012228,0.181225,0.00172,0.00086,0.00086
task_50,0.776076,crp_7,node_7,price_setting,0.065657,3.585018,0.009308,0.008375,0.000933
task_50,0.776076,crp_8,node_8,price_taking,0.011567,0.180689,0.001622,0.000811,0.000811
task_50,0.776076,crp_9,node_9,price_taking,0.011309,0.181191,0.00159,0.000795,0.000795
task_50,0.776076,crp_10,node_10,price_taking,0.010966,0.180099,0.001533,0.000766,0.000766
task_50,0.776076,crp_11,node_11,price_taking,0.010762,0.181053,0.001512,0.000756,0.000756
task_50,0.776076,crp_12,node_12,price_taking,0.010466,0.180259,0.001464,0.000732,0.000732
task_50,0.776076,crp_13,node_13,price_taking,0.010263,0.180874,0.001441,0.00072,0.00072
task_50,0.776076,crp_14,node_14,price_taking,0.009983,0.179951,0.001394,0.000697,0.000697
task_50,0.776076,crp_15,node_15,price_setting,0.059813,3.916716,0.008439,0.007507,0.000933
task_50,0.776076,crp_16,node_16,price_taking,0.009603,0.180785,0.001347,0.000674,0.000674
task_50,0.776076,crp_17,node_17,price_taking,0.009385,0.180435,0.001314,0.000657,0.000657
task_50,0.776076,crp_18,node_18,price_taking,0.009208,0.180722,0.001291,0.000646,0.000646
task_50,0.776076,crp_19,node_19,price_taking,0.009017,0.180587,0.001264,0.000632,0.000632
task_50,0.776076,crp_20,node_20,price_setting,0.05705,4.127416,0.008091,0.007146,0.000945
task_50,0.776076,crp_21,node_21,price_setting,0.056333,4.169868,0.00797,0.007029,0.000941
task_50,0.776076,crp_22,node_22,price_taking,0.008539,0.181273,0.001201,0.000601,0.000601
task_50,0.776076,crp_23,node_23,price_taking,0.008382,0.181295,0.001179,0.00059,0.00059
task_50,0.776076,crp_24,node_24,price_setting,0.054637,4.297849,0.007727,0.006786,0.000942
task_50,0.776076,crp_25,node_25,price_taking,0.008056,0.180696,0.00113,0.000565,0.000565
task_50,0.776076,crp_26,node_26,price_taking,0.007916,0.180742,0.00111,0.000555,0.000555
task_50,0.776076,crp_27,node_27,price_setting,0.053108,4.426769,0.00752,0.006576,0.000944
task_50,0.776076,crp_28,node_28,price_setting,0.052412,4.469949,0.007396,0.006458,0.000938
task_50,0.776076,crp_29,node_29,price_setting,0.052173,4.513235,0.007399,0.006452,0.000947
task_50,0.776076,crp_30,node_30,price_taking,0.007369,0.180053,0.00103,0.000515,0.000515
