bs_id,node_id,time_slot,used_cpu,cpu_capacity,cpu_utilization,used_subchannels,subchannel_capacity,subchannel_utilization
bs_5,node_5,0,3,6,0.5,1,7,0.142857
bs_5,node_5,1,3,6,0.5,3,7,0.428571
bs_5,node_5,2,0,6,0.0,0,7,0.0
bs_5,node_5,3,0,6,0.0,0,7,0.0
bs_5,node_5,4,5,6,0.833333,2,7,0.285714
bs_5,node_5,5,5,6,0.833333,2,7,0.285714
bs_5,node_5,6,4,6,0.666667,1,7,0.142857
bs_5,node_5,7,4,6,0.666667,1,7,0.142857
bs_5,node_5,8,3,6,0.5,1,7,0.142857
bs_5,node_5,9,2,6,0.333333,3,7,0.428571
bs_5,node_5,10,0,6,0.0,0,7,0.0
bs_5,node_5,11,0,6,0.0,0,7,0.0
bs_5,node_5,12,0,6,0.0,0,7,0.0
bs_5,node_5,13,0,6,0.0,0,7,0.0
bs_5,node_5,14,0,6,0.0,0,7,0.0
bs_5,node_5,15,0,6,0.0,0,7,0.0
bs_5,node_5,16,0,6,0.0,0,7,0.0
bs_5,node_5,17,0,6,0.0,0,7,0.0
bs_6,node_6,0,0,9,0.0,0,6,0.0
bs_6,node_6,1,3,9,0.333333,2,6,0.333333
bs_6,node_6,2,0,9,0.0,0,6,0.0
bs_6,node_6,3,0,9,0.0,0,6,0.0
bs_6,node_6,4,0,9,0.0,0,6,0.0
bs_6,node_6,5,0,9,0.0,0,6,0.0
bs_6,node_6,6,0,9,0.0,0,6,0.0
bs_6,node_6,7,0,9,0.0,0,6,0.0
bs_6,node_6,8,0,9,0.0,0,6,0.0
bs_6,node_6,9,3,9,0.333333,2,6,0.333333
bs_6,node_6,10,0,9,0.0,0,6,0.0
bs_6,node_6,11,0,9,0.0,0,6,0.0
bs_6,node_6,12,0,9,0.0,0,6,0.0
bs_6,node_6,13,0,9,0.0,0,6,0.0
bs_6,node_6,14,0,9,0.0,0,6,0.0
bs_6,node_6,15,0,9,0.0,0,6,0.0
bs_6,node_6,16,0,9,0.0,0,6,0.0
bs_6,node_6,17,0,9,0.0,0,6,0.0
bs_7,node_7,0,0,6,0.0,0,8,0.0
bs_7,node_7,1,0,6,0.0,0,8,0.0
bs_7,node_7,2,0,6,0.0,0,8,0.0
bs_7,node_7,3,0,6,0.0,0,8,0.0
bs_7,node_7,4,0,6,0.0,0,8,0.0
bs_7,node_7,5,0,6,0.0,0,8,0.0
bs_7,node_7,6,0,6,0.0,0,8,0.0
bs_7,node_7,7,0,6,0.0,0,8,0.0
bs_7,node_7,8,0,6,0.0,0,8,0.0
bs_7,node_7,9,0,6,0.0,0,8,0.0
bs_7,node_7,10,0,6,0.0,0,8,0.0
bs_7,node_7,11,0,6,0.0,0,8,0.0
bs_7,node_7,12,0,6,0.0,0,8,0.0
bs_7,node_7,13,0,6,0.0,0,8,0.0
bs_7,node_7,14,0,6,0.0,0,8,0.0
bs_7,node_7,15,0,6,0.0,0,8,0.0
bs_7,node_7,16,0,6,0.0,0,8,0.0
bs_7,node_7,17,0,6,0.0,0,8,0.0
bs_8,node_8,0,0,7,0.0,0,6,0.0
bs_8,node_8,1,0,7,0.0,0,6,0.0
bs_8,node_8,2,0,7,0.0,0,6,0.0
bs_8,node_8,3,0,7,0.0,0,6,0.0
bs_8,node_8,4,0,7,0.0,0,6,0.0
bs_8,node_8,5,2,7,0.285714,2,6,0.333333
bs_8,node_8,6,0,7,0.0,0,6,0.0
bs_8,node_8,7,0,7,0.0,0,6,0.0
bs_8,node_8,8,4,7,0.571429,1,6,0.166667
bs_8,node_8,9,4,7,0.571429,1,6,0.166667
bs_8,node_8,10,0,7,0.0,0,6,0.0
bs_8,node_8,11,0,7,0.0,0,6,0.0
bs_8,node_8,12,3,7,0.428571,2,6,0.333333
bs_8,node_8,13,0,7,0.0,0,6,0.0
bs_8,node_8,14,0,7,0.0,0,6,0.0
bs_8,node_8,15,0,7,0.0,0,6,0.0
bs_8,node_8,16,0,7,0.0,0,6,0.0
bs_8,node_8,17,0,7,0.0,0,6,0.0
bs_9,node_9,0,0,7,0.0,0,8,0.0
bs_9,node_9,1,0,7,0.0,0,8,0.0
bs_9,node_9,2,0,7,0.0,0,8,0.0
bs_9,node_9,3,0,7,0.0,0,8,0.0
bs_9,node_9,4,0,7,0.0,0,8,0.0
bs_9,node_9,5,0,7,0.0,0,8,0.0
bs_9,node_9,6,3,7,0.428571,1,8,0.125
bs_9,node_9,7,0,7,0.0,0,8,0.0
bs_9,node_9,8,0,7,0.0,0,8,0.0
bs_9,node_9,9,0,7,0.0,0,8,0.0
bs_9,node_9,10,0,7,0.0,0,8,0.0
bs_9,node_9,11,0,7,0.0,0,8,0.0
bs_9,node_9,12,3,7,0.428571,2,8,0.25
bs_9,node_9,13,0,7,0.0,0,8,0.0
bs_9,node_9,14,0,7,0.0,0,8,0.0
bs_9,node_9,15,0,7,0.0,0,8,0.0
bs_9,node_9,16,0,7,0.0,0,8,0.0
bs_9,node_9,17,0,7,0.0,0,8,0.0
bs_10,node_10,0,0,8,0.0,0,7,0.0
bs_10,node_10,1,0,8,0.0,0,7,0.0
bs_10,node_10,2,0,8,0.0,0,7,0.0
bs_10,node_10,3,0,8,0.0,0,7,0.0
bs_10,node_10,4,0,8,0.0,0,7,0.0
bs_10,node_10,5,0,8,0.0,0,7,0.0
bs_10,node_10,6,0,8,0.0,0,7,0.0
bs_10,node_10,7,0,8,0.0,0,7,0.0
bs_10,node_10,8,0,8,0.0,0,7,0.0
bs_10,node_10,9,0,8,0.0,0,7,0.0
bs_10,node_10,10,0,8,0.0,0,7,0.0
bs_10,node_10,11,0,8,0.0,0,7,0.0
bs_10,node_10,12,0,8,0.0,0,7,0.0
bs_10,node_10,13,0,8,0.0,0,7,0.0
bs_10,node_10,14,0,8,0.0,0,7,0.0
bs_10,node_10,15,0,8,0.0,0,7,0.0
bs_10,node_10,16,0,8,0.0,0,7,0.0
bs_10,node_10,17,0,8,0.0,0,7,0.0
bs_11,node_11,0,0,8,0.0,0,5,0.0
bs_11,node_11,1,0,8,0.0,0,5,0.0
bs_11,node_11,2,0,8,0.0,0,5,0.0
bs_11,node_11,3,0,8,0.0,0,5,0.0
bs_11,node_11,4,0,8,0.0,0,5,0.0
bs_11,node_11,5,0,8,0.0,0,5,0.0
bs_11,node_11,6,0,8,0.0,0,5,0.0
bs_11,node_11,7,0,8,0.0,0,5,0.0
bs_11,node_11,8,0,8,0.0,0,5,0.0
bs_11,node_11,9,0,8,0.0,0,5,0.0
bs_11,node_11,10,0,8,0.0,0,5,0.0
bs_11,node_11,11,0,8,0.0,0,5,0.0
bs_11,node_11,12,0,8,0.0,0,5,0.0
bs_11,node_11,13,0,8,0.0,0,5,0.0
bs_11,node_11,14,0,8,0.0,0,5,0.0
bs_11,node_11,15,0,8,0.0,0,5,0.0
bs_11,node_11,16,0,8,0.0,0,5,0.0
bs_11,node_11,17,0,8,0.0,0,5,0.0
bs_12,node_12,0,0,9,0.0,0,8,0.0
bs_12,node_12,1,0,9,0.0,0,8,0.0
bs_12,node_12,2,0,9,0.0,0,8,0.0
bs_12,node_12,3,0,9,0.0,0,8,0.0
bs_12,node_12,4,0,9,0.0,0,8,0.0
bs_12,node_12,5,0,9,0.0,0,8,0.0
bs_12,node_12,6,0,9,0.0,0,8,0.0
bs_12,node_12,7,0,9,0.0,0,8,0.0
bs_12,node_12,8,0,9,0.0,0,8,0.0
bs_12,node_12,9,0,9,0.0,0,8,0.0
bs_12,node_12,10,0,9,0.0,0,8,0.0
bs_12,node_12,11,5,9,0.555556,2,8,0.25
bs_12,node_12,12,5,9,0.555556,2,8,0.25
bs_12,node_12,13,0,9,0.0,0,8,0.0
bs_12,node_12,14,0,9,0.0,0,8,0.0
bs_12,node_12,15,0,9,0.0,0,8,0.0
bs_12,node_12,16,0,9,0.0,0,8,0.0
bs_12,node_12,17,0,9,0.0,0,8,0.0
bs_13,node_13,0,0,6,0.0,0,8,0.0
bs_13,node_13,1,0,6,0.0,0,8,0.0
bs_13,node_13,2,0,6,0.0,0,8,0.0
bs_13,node_13,3,0,6,0.0,0,8,0.0
bs_13,node_13,4,0,6,0.0,0,8,0.0
bs_13,node_13,5,0,6,0.0,0,8,0.0
bs_13,node_13,6,0,6,0.0,0,8,0.0
bs_13,node_13,7,0,6,0.0,0,8,0.0
bs_13,node_13,8,0,6,0.0,0,8,0.0
bs_13,node_13,9,0,6,0.0,0,8,0.0
bs_13,node_13,10,0,6,0.0,0,8,0.0
bs_13,node_13,11,0,6,0.0,0,8,0.0
bs_13,node_13,12,0,6,0.0,0,8,0.0
bs_13,node_13,13,0,6,0.0,0,8,0.0
bs_13,node_13,14,0,6,0.0,0,8,0.0
bs_13,node_13,15,0,6,0.0,0,8,0.0
bs_13,node_13,16,0,6,0.0,0,8,0.0
bs_13,node_13,17,0,6,0.0,0,8,0.0
bs_14,node_14,0,0,7,0.0,0,5,0.0
bs_14,node_14,1,0,7,0.0,0,5,0.0
bs_14,node_14,2,0,7,0.0,0,5,0.0
bs_14,node_14,3,0,7,0.0,0,5,0.0
bs_14,node_14,4,0,7,0.0,0,5,0.0
bs_14,node_14,5,0,7,0.0,0,5,0.0
bs_14,node_14,6,0,7,0.0,0,5,0.0
bs_14,node_14,7,0,7,0.0,0,5,0.0
bs_14,node_14,8,0,7,0.0,0,5,0.0
bs_14,node_14,9,0,7,0.0,0,5,0.0
bs_14,node_14,10,0,7,0.0,0,5,0.0
bs_14,node_14,11,0,7,0.0,0,5,0.0
bs_14,node_14,12,0,7,0.0,0,5,0.0
bs_14,node_14,13,0,7,0.0,0,5,0.0
bs_14,node_14,14,0,7,0.0,0,5,0.0
bs_14,node_14,15,0,7,0.0,0,5,0.0
bs_14,node_14,16,0,7,0.0,0,5,0.0
bs_14,node_14,17,0,7,0.0,0,5,0.0
bs_15,node_15,0,0,9,0.0,0,8,0.0
bs_15,node_15,1,0,9,0.0,0,8,0.0
bs_15,node_15,2,0,9,0.0,0,8,0.0
bs_15,node_15,3,0,9,0.0,0,8,0.0
bs_15,node_15,4,0,9,0.0,0,8,0.0
bs_15,node_15,5,0,9,0.0,0,8,0.0
bs_15,node_15,6,0,9,0.0,0,8,0.0
bs_15,node_15,7,0,9,0.0,0,8,0.0
bs_15,node_15,8,0,9,0.0,0,8,0.0
bs_15,node_15,9,0,9,0.0,0,8,0.0
bs_15,node_15,10,0,9,0.0,0,8,0.0
bs_15,node_15,11,0,9,0.0,0,8,0.0
bs_15,node_15,12,0,9,0.0,0,8,0.0
bs_15,node_15,13,0,9,0.0,0,8,0.0
bs_15,node_15,14,0,9,0.0,0,8,0.0
bs_15,node_15,15,0,9,0.0,0,8,0.0
bs_15,node_15,16,0,9,0.0,0,8,0.0
bs_15,node_15,17,0,9,0.0,0,8,0.0
bs_16,node_16,0,4,7,0.571429,2,6,0.333333
bs_16,node_16,1,4,7,0.571429,2,6,0.333333
bs_16,node_16,2,0,7,0.0,0,6,0.0
bs_16,node_16,3,0,7,0.0,0,6,0.0
bs_16,node_16,4,0,7,0.0,0,6,0.0
bs_16,node_16,5,0,7,0.0,0,6,0.0
bs_16,node_16,6,0,7,0.0,0,6,0.0
bs_16,node_16,7,0,7,0.0,0,6,0.0
bs_16,node_16,8,0,7,0.0,0,6,0.0
bs_16,node_16,9,0,7,0.0,0,6,0.0
bs_16,node_16,10,0,7,0.0,0,6,0.0
bs_16,node_16,11,0,7,0.0,0,6,0.0
bs_16,node_16,12,0,7,0.0,0,6,0.0
bs_16,node_16,13,0,7,0.0,0,6,0.0
bs_16,node_16,14,0,7,0.0,0,6,0.0
bs_16,node_16,15,0,7,0.0,0,6,0.0
bs_16,node_16,16,0,7,0.0,0,6,0.0
bs_16,node_16,17,0,7,0.0,0,6,0.0
bs_17,node_17,0,0,7,0.0,0,6,0.0
bs_17,node_17,1,0,7,0.0,0,6,0.0
bs_17,node_17,2,0,7,0.0,0,6,0.0
bs_17,node_17,3,0,7,0.0,0,6,0.0
bs_17,node_17,4,0,7,0.0,0,6,0.0
bs_17,node_17,5,0,7,0.0,0,6,0.0
bs_17,node_17,6,0,7,0.0,0,6,0.0
bs_17,node_17,7,0,7,0.0,0,6,0.0
bs_17,node_17,8,0,7,0.0,0,6,0.0
bs_17,node_17,9,0,7,0.0,0,6,0.0
bs_17,node_17,10,0,7,0.0,0,6,0.0
bs_17,node_17,11,0,7,0.0,0,6,0.0
bs_17,node_17,12,0,7,0.0,0,6,0.0
bs_17,node_17,13,0,7,0.0,0,6,0.0
bs_17,node_17,14,0,7,0.0,0,6,0.0
bs_17,node_17,15,0,7,0.0,0,6,0.0
bs_17,node_17,16,0,7,0.0,0,6,0.0
bs_17,node_17,17,0,7,0.0,0,6,0.0
bs_18,node_18,0,0,8,0.0,0,8,0.0
bs_18,node_18,1,0,8,0.0,0,8,0.0
bs_18,node_18,2,0,8,0.0,0,8,0.0
bs_18,node_18,3,0,8,0.0,0,8,0.0
bs_18,node_18,4,0,8,0.0,0,8,0.0
bs_18,node_18,5,0,8,0.0,0,8,0.0
bs_18,node_18,6,0,8,0.0,0,8,0.0
bs_18,node_18,7,1,8,0.125,3,8,0.375
bs_18,node_18,8,0,8,0.0,0,8,0.0
bs_18,node_18,9,0,8,0.0,0,8,0.0
bs_18,node_18,10,0,8,0.0,0,8,0.0
bs_18,node_18,11,0,8,0.0,0,8,0.0
bs_18,node_18,12,0,8,0.0,0,8,0.0
bs_18,node_18,13,0,8,0.0,0,8,0.0
bs_18,node_18,14,0,8,0.0,0,8,0.0
bs_18,node_18,15,0,8,0.0,0,8,0.0
bs_18,node_18,16,0,8,0.0,0,8,0.0
bs_18,node_18,17,0,8,0.0,0,8,0.0
bs_19,node_19,0,0,9,0.0,0,6,0.0
bs_19,node_19,1,4,9,0.444444,2,6,0.333333
bs_19,node_19,2,4,9,0.444444,2,6,0.333333
bs_19,node_19,3,2,9,0.222222,2,6,0.333333
bs_19,node_19,4,4,9,0.444444,2,6,0.333333
bs_19,node_19,5,4,9,0.444444,2,6,0.333333
bs_19,node_19,6,6,9,0.666667,3,6,0.5
bs_19,node_19,7,6,9,0.666667,3,6,0.5
bs_19,node_19,8,0,9,0.0,0,6,0.0
bs_19,node_19,9,0,9,0.0,0,6,0.0
bs_19,node_19,10,0,9,0.0,0,6,0.0
bs_19,node_19,11,2,9,0.222222,2,6,0.333333
bs_19,node_19,12,0,9,0.0,0,6,0.0
bs_19,node_19,13,0,9,0.0,0,6,0.0
bs_19,node_19,14,0,9,0.0,0,6,0.0
bs_19,node_19,15,0,9,0.0,0,6,0.0
bs_19,node_19,16,0,9,0.0,0,6,0.0
bs_19,node_19,17,0,9,0.0,0,6,0.0
bs_20,node_20,0,0,6,0.0,0,5,0.0
bs_20,node_20,1,0,6,0.0,0,5,0.0
bs_20,node_20,2,0,6,0.0,0,5,0.0
bs_20,node_20,3,0,6,0.0,0,5,0.0
bs_20,node_20,4,0,6,0.0,0,5,0.0
bs_20,node_20,5,0,6,0.0,0,5,0.0
bs_20,node_20,6,0,6,0.0,0,5,0.0
bs_20,node_20,7,0,6,0.0,0,5,0.0
bs_20,node_20,8,0,6,0.0,0,5,0.0
bs_20,node_20,9,0,6,0.0,0,5,0.0
bs_20,node_20,10,0,6,0.0,0,5,0.0
bs_20,node_20,11,0,6,0.0,0,5,0.0
bs_20,node_20,12,0,6,0.0,0,5,0.0
bs_20,node_20,13,0,6,0.0,0,5,0.0
bs_20,node_20,14,0,6,0.0,0,5,0.0
bs_20,node_20,15,0,6,0.0,0,5,0.0
bs_20,node_20,16,0,6,0.0,0,5,0.0
bs_20,node_20,17,0,6,0.0,0,5,0.0
bs_21,node_21,0,0,8,0.0,0,8,0.0
bs_21,node_21,1,0,8,0.0,0,8,0.0
bs_21,node_21,2,0,8,0.0,0,8,0.0
bs_21,node_21,3,0,8,0.0,0,8,0.0
bs_21,node_21,4,0,8,0.0,0,8,0.0
bs_21,node_21,5,0,8,0.0,0,8,0.0
bs_21,node_21,6,0,8,0.0,0,8,0.0
bs_21,node_21,7,0,8,0.0,0,8,0.0
bs_21,node_21,8,0,8,0.0,0,8,0.0
bs_21,node_21,9,0,8,0.0,0,8,0.0
bs_21,node_21,10,0,8,0.0,0,8,0.0
bs_21,node_21,11,0,8,0.0,0,8,0.0
bs_21,node_21,12,0,8,0.0,0,8,0.0
bs_21,node_21,13,0,8,0.0,0,8,0.0
bs_21,node_21,14,0,8,0.0,0,8,0.0
bs_21,node_21,15,0,8,0.0,0,8,0.0
bs_21,node_21,16,0,8,0.0,0,8,0.0
bs_21,node_21,17,0,8,0.0,0,8,0.0
bs_22,node_22,0,0,9,0.0,0,7,0.0
bs_22,node_22,1,0,9,0.0,0,7,0.0
bs_22,node_22,2,0,9,0.0,0,7,0.0
bs_22,node_22,3,0,9,0.0,0,7,0.0
bs_22,node_22,4,0,9,0.0,0,7,0.0
bs_22,node_22,5,0,9,0.0,0,7,0.0
bs_22,node_22,6,0,9,0.0,0,7,0.0
bs_22,node_22,7,0,9,0.0,0,7,0.0
bs_22,node_22,8,0,9,0.0,0,7,0.0
bs_22,node_22,9,0,9,0.0,0,7,0.0
bs_22,node_22,10,0,9,0.0,0,7,0.0
bs_22,node_22,11,0,9,0.0,0,7,0.0
bs_22,node_22,12,0,9,0.0,0,7,0.0
bs_22,node_22,13,0,9,0.0,0,7,0.0
bs_22,node_22,14,0,9,0.0,0,7,0.0
bs_22,node_22,15,0,9,0.0,0,7,0.0
bs_22,node_22,16,0,9,0.0,0,7,0.0
bs_22,node_22,17,0,9,0.0,0,7,0.0
bs_23,node_23,0,0,8,0.0,0,8,0.0
bs_23,node_23,1,0,8,0.0,0,8,0.0
bs_23,node_23,2,0,8,0.0,0,8,0.0
bs_23,node_23,3,0,8,0.0,0,8,0.0
bs_23,node_23,4,0,8,0.0,0,8,0.0
bs_23,node_23,5,0,8,0.0,0,8,0.0
bs_23,node_23,6,0,8,0.0,0,8,0.0
bs_23,node_23,7,0,8,0.0,0,8,0.0
bs_23,node_23,8,4,8,0.5,3,8,0.375
bs_23,node_23,9,4,8,0.5,3,8,0.375
bs_23,node_23,10,0,8,0.0,0,8,0.0
bs_23,node_23,11,0,8,0.0,0,8,0.0
bs_23,node_23,12,0,8,0.0,0,8,0.0
bs_23,node_23,13,0,8,0.0,0,8,0.0
bs_23,node_23,14,0,8,0.0,0,8,0.0
bs_23,node_23,15,0,8,0.0,0,8,0.0
bs_23,node_23,16,0,8,0.0,0,8,0.0
bs_23,node_23,17,0,8,0.0,0,8,0.0
bs_24,node_24,0,0,6,0.0,0,5,0.0
bs_24,node_24,1,0,6,0.0,0,5,0.0
bs_24,node_24,2,0,6,0.0,0,5,0.0
bs_24,node_24,3,0,6,0.0,0,5,0.0
bs_24,node_24,4,0,6,0.0,0,5,0.0
bs_24,node_24,5,0,6,0.0,0,5,0.0
bs_24,node_24,6,0,6,0.0,0,5,0.0
bs_24,node_24,7,0,6,0.0,0,5,0.0
bs_24,node_24,8,0,6,0.0,0,5,0.0
bs_24,node_24,9,0,6,0.0,0,5,0.0
bs_24,node_24,10,0,6,0.0,0,5,0.0
bs_24,node_24,11,0,6,0.0,0,5,0.0
bs_24,node_24,12,0,6,0.0,0,5,0.0
bs_24,node_24,13,0,6,0.0,0,5,0.0
bs_24,node_24,14,0,6,0.0,0,5,0.0
bs_24,node_24,15,0,6,0.0,0,5,0.0
bs_24,node_24,16,0,6,0.0,0,5,0.0
bs_24,node_24,17,0,6,0.0,0,5,0.0
bs_25,node_25,0,0,9,0.0,0,6,0.0
bs_25,node_25,1,0,9,0.0,0,6,0.0
bs_25,node_25,2,0,9,0.0,0,6,0.0
bs_25,node_25,3,0,9,0.0,0,6,0.0
bs_25,node_25,4,0,9,0.0,0,6,0.0
bs_25,node_25,5,0,9,0.0,0,6,0.0
bs_25,node_25,6,6,9,0.666667,2,6,0.333333
bs_25,node_25,7,6,9,0.666667,2,6,0.333333
bs_25,node_25,8,0,9,0.0,0,6,0.0
bs_25,node_25,9,0,9,0.0,0,6,0.0
bs_25,node_25,10,0,9,0.0,0,6,0.0
bs_25,node_25,11,0,9,0.0,0,6,0.0
bs_25,node_25,12,0,9,0.0,0,6,0.0
bs_25,node_25,13,0,9,0.0,0,6,0.0
bs_25,node_25,14,0,9,0.0,0,6,0.0
bs_25,node_25,15,0,9,0.0,0,6,0.0
bs_25,node_25,16,0,9,0.0,0,6,0.0
bs_25,node_25,17,0,9,0.0,0,6,0.0
bs_26,node_26,0,0,6,0.0,0,6,0.0
bs_26,node_26,1,3,6,0.5,2,6,0.333333
bs_26,node_26,2,0,6,0.0,0,6,0.0
bs_26,node_26,3,0,6,0.0,0,6,0.0
bs_26,node_26,4,0,6,0.0,0,6,0.0
bs_26,node_26,5,0,6,0.0,0,6,0.0
bs_26,node_26,6,0,6,0.0,0,6,0.0
bs_26,node_26,7,0,6,0.0,0,6,0.0
bs_26,node_26,8,0,6,0.0,0,6,0.0
bs_26,node_26,9,2,6,0.333333,1,6,0.166667
bs_26,node_26,10,3,6,0.5,2,6,0.333333
bs_26,node_26,11,2,6,0.333333,1,6,0.166667
bs_26,node_26,12,0,6,0.0,0,6,0.0
bs_26,node_26,13,0,6,0.0,0,6,0.0
bs_26,node_26,14,0,6,0.0,0,6,0.0
bs_26,node_26,15,0,6,0.0,0,6,0.0
bs_26,node_26,16,0,6,0.0,0,6,0.0
bs_26,node_26,17,0,6,0.0,0,6,0.0
bs_27,node_27,0,0,7,0.0,0,8,0.0
bs_27,node_27,1,0,7,0.0,0,8,0.0
bs_27,node_27,2,0,7,0.0,0,8,0.0
bs_27,node_27,3,0,7,0.0,0,8,0.0
bs_27,node_27,4,0,7,0.0,0,8,0.0
bs_27,node_27,5,0,7,0.0,0,8,0.0
bs_27,node_27,6,0,7,0.0,0,8,0.0
bs_27,node_27,7,0,7,0.0,0,8,0.0
bs_27,node_27,8,0,7,0.0,0,8,0.0
bs_27,node_27,9,0,7,0.0,0,8,0.0
bs_27,node_27,10,0,7,0.0,0,8,0.0
bs_27,node_27,11,0,7,0.0,0,8,0.0
bs_27,node_27,12,0,7,0.0,0,8,0.0
bs_27,node_27,13,0,7,0.0,0,8,0.0
bs_27,node_27,14,0,7,0.0,0,8,0.0
bs_27,node_27,15,0,7,0.0,0,8,0.0
bs_27,node_27,16,0,7,0.0,0,8,0.0
bs_27,node_27,17,0,7,0.0,0,8,0.0
bs_28,node_28,0,0,7,0.0,0,5,0.0
bs_28,node_28,1,0,7,0.0,0,5,0.0
bs_28,node_28,2,0,7,0.0,0,5,0.0
bs_28,node_28,3,0,7,0.0,0,5,0.0
bs_28,node_28,4,0,7,0.0,0,5,0.0
bs_28,node_28,5,0,7,0.0,0,5,0.0
bs_28,node_28,6,0,7,0.0,0,5,0.0
bs_28,node_28,7,2,7,0.285714,2,5,0.4
bs_28,node_28,8,0,7,0.0,0,5,0.0
bs_28,node_28,9,0,7,0.0,0,5,0.0
bs_28,node_28,10,0,7,0.0,0,5,0.0
bs_28,node_28,11,0,7,0.0,0,5,0.0
bs_28,node_28,12,0,7,0.0,0,5,0.0
bs_28,node_28,13,0,7,0.0,0,5,0.0
bs_28,node_28,14,0,7,0.0,0,5,0.0
bs_28,node_28,15,0,7,0.0,0,5,0.0
bs_28,node_28,16,0,7,0.0,0,5,0.0
bs_28,node_28,17,0,7,0.0,0,5,0.0
bs_29,node_29,0,6,6,1.0,1,6,0.166667
bs_29,node_29,1,6,6,1.0,1,6,0.166667
bs_29,node_29,2,3,6,0.5,2,6,0.333333
bs_29,node_29,3,2,6,0.333333,2,6,0.333333
bs_29,node_29,4,0,6,0.0,0,6,0.0
bs_29,node_29,5,0,6,0.0,0,6,0.0
bs_29,node_29,6,0,6,0.0,0,6,0.0
