node_count,DIM_raw,DIM_display,DIM,PRM_raw,PRM_display,PRM,TRAIM_raw,TRAIM_display,TRAIM,TOCA_raw,TOCA_display,TOCA,PC-SPE_raw,PC-SPE_display,PC-SPE
10,7325.9193467205605,73.2591934672056,77.65474507523794,13416.299696282269,134.1629969628227,134.1629969628227,4799.8119698168475,47.99811969816847,51.83796927402195,4739.305661287381,47.393056612873806,48.145941946647525,-2814.5135638767733,-28.145135638767734,40.38046743912373
20,11057.092208739085,110.57092208739084,117.2051774126343,16439.153231009437,164.39153231009436,164.39153231009436,8148.684880318068,81.48684880318068,88.00579670743514,6073.155421096008,60.73155421096008,68.0193407162753,4243.551207151299,42.435512071512996,62.821975093171986
30,12683.180162554516,126.83180162554515,134.44170972307788,17182.797826740607,171.82797826740608,171.82797826740608,10293.047281613108,102.93047281613107,111.16491064142157,7044.247863017096,70.44247863017097,78.89557606579149,7506.869407489177,75.06869407489177,74.211823767139
40,13717.103076302561,137.1710307630256,145.40129260880715,17790.822840812263,177.90822840812262,177.90822840812262,11989.72465448199,119.8972465448199,129.4890262684055,7533.919516217521,75.33919516217522,84.37989858163625,10081.588047433279,100.81588047433279,82.58793420180247
50,14246.592590561091,142.4659259056109,151.01388145994756,18114.41982310687,181.14419823106869,181.14419823106869,13841.63327736063,138.4163327736063,140.7449375206711,7823.557351052921,78.2355735105292,87.62384233179272,11402.035773664978,114.02035773664979,88.19210677260938
60,14584.25119274687,145.8425119274687,154.59306264311684,18214.15383201602,182.1415383201602,182.1415383201602,14162.148718813147,141.62148718813148,146.863409510961,8040.824820473398,80.40824820473398,90.05723798930207,14063.47119768584,140.6347119768584,92.7558375858701
