task_id,workload,crp_id,node_id,crp_type,fraction,price,payment,cost,crp_profit
task_26,0.687005,crp_16,node_16,price_setting,0.060488,16626.195641,28.711077,25.501791,3.209286
task_26,0.687005,crp_18,node_18,price_setting,0.059365,16979.739259,28.243187,25.014581,3.228606
task_26,0.687005,crp_19,node_19,price_setting,0.058972,17157.171726,28.161093,24.906311,3.254782
task_26,0.687005,crp_20,node_20,price_setting,0.058435,17335.034302,27.938135,24.673952,3.264183
task_26,0.687005,crp_23,node_23,price_setting,0.056627,17871.252903,27.047488,23.785783,3.261704
task_26,0.687005,crp_25,node_25,price_setting,0.055558,18230.919234,26.559141,23.290301,3.26884
task_26,0.687005,crp_29,node_29,price_setting,0.053314,18955.493678,25.429032,22.173904,3.255128
task_27,0.732308,crp_3,node_3,price_setting,0.071668,14370.991507,39.58449,35.825902,3.758589
task_27,0.732308,crp_5,node_5,price_setting,0.071502,14713.188209,40.339475,36.402992,3.936483
task_27,0.732308,crp_8,node_8,price_setting,0.068932,15229.699368,38.808304,34.86923,3.939073
task_27,0.732308,crp_11,node_11,price_setting,0.065611,15750.127485,36.360166,32.528404,3.831762
task_27,0.732308,crp_16,node_16,price_setting,0.062388,16626.315695,34.703984,30.824597,3.879387
task_27,0.732308,crp_18,node_18,price_setting,0.061481,16979.859617,34.419783,30.484887,3.934896
task_27,0.732308,crp_19,node_19,price_setting,0.061527,17157.299962,34.830828,30.804945,4.025882
task_27,0.732308,crp_20,node_20,price_setting,0.061099,17335.162619,34.703814,30.648929,4.054886
task_27,0.732308,crp_23,node_23,price_setting,0.059053,17871.368956,33.422006,29.391397,4.03061
task_27,0.732308,crp_25,node_25,price_setting,0.058019,18231.031832,32.911196,28.860381,4.050815
task_27,0.732308,crp_29,node_29,price_setting,0.055394,18955.590583,31.192532,27.19949,3.993043
task_28,0.585209,crp_3,node_3,price_setting,0.072995,14370.667574,26.223536,23.734119,2.489417
task_28,0.585209,crp_5,node_5,price_setting,0.072993,14712.870842,26.84623,24.226993,2.619237
task_28,0.585209,crp_8,node_8,price_setting,0.070349,15229.407109,25.811645,23.192188,2.619457
task_28,0.585209,crp_11,node_11,price_setting,0.066838,15749.86359,24.095944,21.55699,2.538954
task_28,0.585209,crp_16,node_16,price_setting,0.063576,16626.081477,23.014073,20.441731,2.572342
task_28,0.585209,crp_18,node_18,price_setting,0.062695,16979.634312,22.857087,20.244316,2.612771
task_28,0.585209,crp_19,node_19,price_setting,0.062818,17157.076165,23.186496,20.506778,2.679718
task_28,0.585209,crp_20,node_20,price_setting,0.062403,17334.942987,23.118341,20.417391,2.70095
task_28,0.585209,crp_23,node_23,price_setting,0.060289,17871.165534,22.24568,19.56313,2.68255
task_28,0.585209,crp_25,node_25,price_setting,0.059247,18230.836978,21.915839,19.218573,2.697266
task_28,0.585209,crp_29,node_29,price_setting,0.056518,18955.414773,20.736515,18.082144,2.654371
task_29,0.356191,crp_3,node_3,price_setting,0.072885,14370.266737,9.685269,8.766084,0.919184
task_29,0.356191,crp_5,node_5,price_setting,0.073079,14712.473991,9.968556,8.996222,0.972334
task_29,0.356191,crp_8,node_8,price_setting,0.070428,15229.042312,9.58345,8.611094,0.972356
task_29,0.356191,crp_11,node_11,price_setting,0.066797,15749.537094,8.915505,7.976257,0.939248
task_29,0.356191,crp_16,node_16,price_setting,0.063581,16625.791371,8.527086,7.574124,0.952962
task_29,0.356191,crp_18,node_18,price_setting,0.062755,16979.354392,8.483556,7.513933,0.969623
task_29,0.356191,crp_19,node_19,price_setting,0.062965,17156.796544,8.629685,7.632456,0.997229
task_29,0.356191,crp_20,node_20,price_setting,0.062576,17334.668129,8.611834,7.605822,1.006013
task_29,0.356191,crp_23,node_23,price_setting,0.060436,17870.911521,8.281262,7.282749,0.998513
task_29,0.356191,crp_25,node_25,price_setting,0.059411,18230.59343,8.163843,7.159184,1.00466
task_29,0.356191,crp_29,node_29,price_setting,0.056629,18955.195943,7.712164,6.725049,0.987116
task_30,0.515247,crp_3,node_3,price_setting,0.069841,14370.482959,18.609015,16.842666,1.766349
task_30,0.515247,crp_5,node_5,price_setting,0.069099,14712.677975,18.649495,16.830189,1.819307
task_30,0.515247,crp_8,node_8,price_setting,0.06671,15229.231229,17.99235,16.166609,1.825741
task_30,0.515247,crp_11,node_11,price_setting,0.063941,15749.712963,17.094535,15.293456,1.80108
task_30,0.515247,crp_16,node_16,price_setting,0.060737,16625.946635,16.282471,14.462655,1.819816
task_30,0.515247,crp_18,node_18,price_setting,0.059705,16979.502057,16.06851,14.231845,1.836665
task_30,0.515247,crp_19,node_19,price_setting,0.059479,17156.94023,16.113738,14.251549,1.86219
task_30,0.515247,crp_20,node_20,price_setting,0.058988,17334.808283,16.013052,14.142334,1.870718
task_30,0.515247,crp_23,node_23,price_setting,0.057106,17871.042259,15.471877,13.606257,1.865621
task_30,0.515247,crp_25,node_25,price_setting,0.056058,18230.718148,15.209381,13.337591,1.871789
task_30,0.515247,crp_29,node_29,price_setting,0.053689,18955.310047,14.5054,12.648711,1.856689
task_31,0.102794,crp_3,node_3,price_setting,0.077767,14370.054563,0.91832,0.831179,0.087141
task_31,0.102794,crp_5,node_5,price_setting,0.089215,14712.269486,1.237369,1.116691,0.120678
task_31,0.102794,crp_8,node_8,price_setting,0.085001,15228.853761,1.162653,1.044701,0.117952
task_31,0.102794,crp_11,node_11,price_setting,0.07287,15749.364761,0.883696,0.790607,0.093089
task_31,0.102794,crp_16,node_16,price_setting,0.071365,16625.63902,0.894732,0.794746,0.099985
task_31,0.102794,crp_18,node_18,price_setting,0.073635,16979.208728,0.972795,0.861617,0.111178
task_31,0.102794,crp_19,node_19,price_setting,0.079289,17156.653495,1.139721,1.008026,0.131695
task_31,0.102794,crp_20,node_20,price_setting,0.080462,17334.528318,1.185868,1.047347,0.138522
task_31,0.102794,crp_23,node_23,price_setting,0.076327,17870.781686,1.10012,0.96748,0.13264
task_31,0.102794,crp_25,node_25,price_setting,0.076239,18230.469494,1.119686,0.981902,0.137784
task_31,0.102794,crp_29,node_29,price_setting,0.069768,18955.083391,0.974937,0.850155,0.124782
task_32,0.746536,crp_3,node_3,price_setting,0.076685,14371.173699,47.098968,42.626331,4.472637
task_32,0.746536,crp_5,node_5,price_setting,0.077273,14713.391175,48.963,44.18439,4.77861
task_32,0.746536,crp_8,node_8,price_setting,0.07438,15229.882727,46.958624,42.191779,4.766845
task_32,0.746536,crp_11,node_11,price_setting,0.07022,15750.276379,43.28205,38.72047,4.56158
task_32,0.746536,crp_16,node_16,price_setting,0.066858,16626.450185,41.419562,36.789175,4.630386
task_32,0.746536,crp_18,node_18,price_setting,0.066084,16979.994164,41.327178,36.602333,4.724845
task_32,0.746536,crp_19,node_19,price_setting,0.066488,17157.442939,42.270253,37.384181,4.886071
task_32,0.746536,crp_20,node_20,price_setting,0.066127,17335.305602,42.245942,37.309506,4.936436
task_32,0.746536,crp_23,node_23,price_setting,0.063792,17871.498335,40.532216,35.643875,4.888341
task_32,0.746536,crp_25,node_25,price_setting,0.062739,18231.157293,39.993181,35.070452,4.922729
task_32,0.746536,crp_29,node_29,price_setting,0.05968,18955.698689,37.627208,32.810257,4.81695
task_33,0.604324,crp_3,node_3,price_setting,0.078938,14370.824751,32.703104,29.598253,3.104851
task_33,0.604324,crp_5,node_5,price_setting,0.07961,14713.040563,34.054875,30.731976,3.322899
task_33,0.604324,crp_8,node_8,price_setting,0.076624,15229.561138,32.655852,29.341524,3.314328
task_33,0.604324,crp_11,node_11,price_setting,0.072293,15749.991973,30.061373,26.893632,3.167742
task_33,0.604324,crp_16,node_16,price_setting,0.068842,16626.196935,28.776659,25.560041,3.216618
task_33,0.604324,crp_18,node_18,price_setting,0.068063,16979.748704,28.727344,25.443378,3.283966
task_33,0.604324,crp_19,node_19,price_setting,0.068509,17157.195792,29.408942,26.0099,3.399042
task_33,0.604324,crp_20,node_20,price_setting,0.068146,17335.062104,29.399716,25.964726,3.43499
task_33,0.604324,crp_23,node_23,price_setting,0.065731,17871.273898,28.199063,24.798459,3.400604
task_33,0.604324,crp_25,node_25,price_setting,0.064651,18230.941764,27.828899,24.40375,3.425149
task_33,0.604324,crp_29,node_29,price_setting,0.061481,18955.50604,26.166888,22.817294,3.349594
task_34,0.784438,crp_3,node_3,price_setting,0.070756,14371.105216,44.272361,40.068337,4.204024
task_34,0.784438,crp_5,node_5,price_setting,0.07031,14713.292133,44.757411,40.389523,4.367888
task_34,0.784438,crp_8,node_8,price_setting,0.067825,15229.796164,43.111754,38.735631,4.376123
task_34,0.784438,crp_11,node_11,price_setting,0.064769,15750.220004,40.657365,36.372535,4.284829
task_34,0.784438,crp_16,node_16,price_setting,0.061554,16626.397102,38.764392,34.430943,4.333449
task_34,0.784438,crp_18,node_18,price_setting,0.060588,16979.93634,38.354933,33.970014,4.384919
task_34,0.784438,crp_19,node_19,price_setting,0.060502,17157.373326,38.64641,34.179362,4.467048
task_34,0.784438,crp_20,node_20,price_setting,0.060044,17335.233812,38.45762,33.96399,4.49363
task_34,0.784438,crp_23,node_23,price_setting,0.058078,17871.435825,37.093835,32.62029,4.473545
task_34,0.784438,crp_25,node_25,price_setting,0.057038,18231.09542,36.497338,32.005018,4.49232
task_34,0.784438,crp_29,node_29,price_setting,0.054538,18955.64951,34.694379,30.252961,4.441418
task_35,0.590386,crp_3,node_3,price_setting,0.068877,14370.607898,23.762763,21.507038,2.255725
task_35,0.590386,crp_5,node_5,price_setting,0.067637,14712.791068,23.460722,21.171905,2.288817
task_35,0.590386,crp_8,node_8,price_setting,0.065372,15229.336692,22.684727,20.382695,2.302032
task_35,0.590386,crp_11,node_11,price_setting,0.063039,15749.814527,21.815284,19.516701,2.298583
task_35,0.590386,crp_16,node_16,price_setting,0.059818,16626.035846,20.736029,18.41836,2.317668
task_35,0.590386,crp_18,node_18,price_setting,0.05867,16979.585879,20.371883,18.043244,2.328638
task_35,0.590386,crp_19,node_19,price_setting,0.058212,17157.019964,20.264932,17.922925,2.342007
task_35,0.590386,crp_20,node_20,price_setting,0.057664,17334.885533,20.090736,17.743565,2.347171
task_35,0.590386,crp_23,node_23,price_setting,0.055903,17871.114927,19.466775,17.119375,2.347401
task_35,0.590386,crp_25,node_25,price_setting,0.054834,18230.78717,19.106698,16.75521,2.351488
task_35,0.590386,crp_29,node_29,price_setting,0.052662,18955.374209,18.323308,15.977873,2.345435
task_36,0.259996,crp_3,node_3,price_setting,0.070546,14370.149177,4.834419,4.375642,0.458777
task_36,0.259996,crp_5,node_5,price_setting,0.069684,14712.353103,4.829217,4.358211,0.471006
task_36,0.259996,crp_8,node_8,price_setting,0.067351,15228.931832,4.669749,4.195978,0.473772
task_36,0.259996,crp_11,node_11,price_setting,0.064717,15749.441269,4.458971,3.989242,0.469728
task_36,0.259996,crp_16,node_16,price_setting,0.061515,16625.705802,4.252735,3.777481,0.475254
task_36,0.259996,crp_18,node_18,price_setting,0.060449,16979.270871,4.193987,3.714656,0.479331
task_36,0.259996,crp_19,node_19,price_setting,0.060158,17156.711397,4.197085,3.712097,0.484988
task_36,0.259996,crp_20,node_20,price_setting,0.059649,17334.583948,4.169141,3.68213,0.487011
task_36,0.259996,crp_23,node_23,price_setting,0.057791,17870.834281,4.034561,3.548109,0.486452
task_36,0.259996,crp_25,node_25,price_setting,0.05673,18230.519093,3.965975,3.477928,0.488047
task_36,0.259996,crp_29,node_29,price_setting,0.054394,18955.130083,3.791051,3.305828,0.485223
task_37,0.473628,crp_3,node_3,price_setting,0.071592,14370.432404,16.522336,14.954104,1.568231
task_37,0.473628,crp_5,node_5,price_setting,0.071391,14712.63505,16.821092,15.180195,1.640897
task_37,0.473628,crp_8,node_8,price_setting,0.068841,15229.190768,16.190146,14.547319,1.642827
task_37,0.473628,crp_11,node_11,price_setting,0.065563,15749.671943,15.18691,13.586853,1.600057
task_37,0.473628,crp_16,node_16,price_setting,0.062346,16625.910888,14.496988,12.876755,1.620233
task_37,0.473628,crp_18,node_18,price_setting,0.061432,16979.469082,14.374477,12.731469,1.643008
task_37,0.473628,crp_19,node_19,price_setting,0.06146,17156.909988,14.537662,12.857635,1.680027
task_37,0.473628,crp_20,node_20,price_setting,0.061028,17334.779319,14.48255,12.790653,1.691897
task_37,0.473628,crp_23,node_23,price_setting,0.058993,17871.014632,13.951789,12.269482,1.682307
task_37,0.473628,crp_25,node_25,price_setting,0.057958,18230.692104,13.737476,12.046848,1.690628
task_37,0.473628,crp_29,node_29,price_setting,0.055348,18955.2852,13.026062,11.358743,1.667319
task_38,0.33465,crp_3,node_3,price_setting,0.079749,14370.280734,10.235125,9.263748,0.971378
task_38,0.33465,crp_5,node_5,price_setting,0.083158,14712.508453,11.393944,10.282553,1.11139
task_38,0.33465,crp_8,node_8,price_setting,0.079664,15229.07103,10.823792,9.72557,1.098222
task_38,0.33465,crp_11,node_11,price_setting,0.073156,15749.548932,9.439521,8.445062,0.99446
task_38,0.33465,crp_16,node_16,price_setting,0.070004,16625.803872,9.124581,8.104839,1.019742
task_38,0.33465,crp_18,node_18,price_setting,0.069923,16979.370808,9.296997,8.234394,1.062603
task_38,0.33465,crp_19,node_19,price_setting,0.07164,17156.820877,9.861259,8.7217,1.139559
task_38,0.33465,crp_20,node_20,price_setting,0.071623,17334.694342,9.958749,8.79538,1.163369
task_38,0.33465,crp_23,node_23,price_setting,0.068673,17870.933175,9.43842,8.300373,1.138047
task_38,0.33465,crp_25,node_25,price_setting,0.067774,18230.615525,9.377873,8.223802,1.154071
task_38,0.33465,crp_29,node_29,price_setting,0.063686,18955.211506,8.609895,7.507869,1.102026
task_39,0.26591,crp_3,node_3,price_setting,0.079813,14370.189418,6.472658,5.8584,0.614259
task_39,0.26591,crp_5,node_5,price_setting,0.08175,14712.403731,6.952319,6.274219,0.6781
task_39,0.26591,crp_8,node_8,price_setting,0.078561,15228.976878,6.646011,5.971719,0.674292
task_39,0.26591,crp_11,node_11,price_setting,0.073256,15749.474336,5.9762,5.346629,0.629571
task_39,0.26591,crp_16,node_16,price_setting,0.069959,16625.736251,5.753539,5.110557,0.642982
task_39,0.26591,crp_18,node_18,price_setting,0.069503,16979.302553,5.799603,5.136756,0.662847
task_39,0.26591,crp_19,node_19,price_setting,0.070534,17156.747183,6.035384,5.337962,0.697421
task_39,0.26591,crp_20,node_20,price_setting,0.070331,17334.620311,6.062903,5.354665,0.708238
task_39,0.26591,crp_23,node_23,price_setting,0.06767,17870.866563,5.786408,5.088724,0.697683
task_39,0.26591,crp_25,node_25,price_setting,0.066672,18230.550736,5.729967,5.024837,0.70513
task_39,0.26591,crp_29,node_29,price_setting,0.06307,18955.156285,5.331477,4.649086,0.682391
task_40,0.827007,crp_3,node_3,price_setting,0.071944,14371.265335,50.874931,46.043426,4.831505
task_40,0.827007,crp_5,node_5,price_setting,0.071686,14713.4558,51.712546,46.665385,5.04716
task_40,0.827007,crp_8,node_8,price_setting,0.069122,15229.94592,49.768508,44.716242,5.052266
task_40,0.827007,crp_11,node_11,price_setting,0.065861,15750.350614,46.726084,41.801333,4.924751
task_40,0.827007,crp_16,node_16,price_setting,0.062614,16626.513698,44.582592,39.598452,4.98414
task_40,0.827007,crp_18,node_18,price_setting,0.061681,16980.049946,44.183772,39.13221,5.051561
task_40,0.827007,crp_19,node_19,price_setting,0.061684,17157.488755,44.650139,39.488868,5.161271
task_40,0.827007,crp_20,node_20,price_setting,0.061243,17335.34783,44.469769,39.273384,5.196386
task_40,0.827007,crp_23,node_23,price_setting,0.059208,17871.5406,42.84858,37.680787,5.167792
task_40,0.827007,crp_25,node_25,price_setting,0.058164,18231.196212,42.183146,36.990776,5.192369
task_40,0.827007,crp_29,node_29,price_setting,0.055559,18955.73906,40.01916,34.895923,5.123237
task_41,0.469888,crp_3,node_3,price_setting,0.074355,14370.457168,17.542163,15.877107,1.665056
task_41,0.469888,crp_5,node_5,price_setting,0.074728,14712.66617,18.140509,16.370868,1.769641
task_41,0.469888,crp_8,node_8,price_setting,0.071973,15229.218447,17.418104,15.650647,1.767457
task_41,0.469888,crp_11,node_11,price_setting,0.068108,15749.692277,16.131,14.431458,1.699543
task_41,0.469888,crp_16,node_16,price_setting,0.064834,16625.929606,15.430512,13.705929,1.724583
task_41,0.469888,crp_18,node_18,price_setting,0.064034,16979.488544,15.372285,13.615211,1.757074
task_41,0.469888,crp_19,node_19,price_setting,0.064332,17156.931937,15.677865,13.866054,1.811811
task_41,0.469888,crp_20,node_20,price_setting,0.063958,17334.801609,15.656349,13.827308,1.829041
task_41,0.469888,crp_23,node_23,price_setting,0.061735,17871.034429,15.038216,13.224893,1.813323
task_41,0.469888,crp_25,node_25,price_setting,0.0607,18230.711501,14.830853,13.005653,1.8252
task_41,0.469888,crp_29,node_29,price_setting,0.0578,18955.301282,13.982271,12.192547,1.789723
task_42,0.418426,crp_3,node_3,price_setting,0.069184,14370.323802,12.042549,10.899603,1.142946
task_42,0.418426,crp_5,node_5,price_setting,0.068069,14712.520074,11.934988,10.770815,1.164174
task_42,0.418426,crp_8,node_8,price_setting,0.065782,15229.086121,11.537842,10.36716,1.170683
task_42,0.418426,crp_11,node_11,price_setting,0.063351,15749.583314,11.066677,9.900774,1.165903
task_42,0.418426,crp_16,node_16,price_setting,0.060141,16625.831402,10.528231,9.351604,1.176627
task_42,0.418426,crp_18,node_18,price_setting,0.059021,16979.390795,10.355653,9.17204,1.183613
task_42,0.418426,crp_19,node_19,price_setting,0.058619,17156.828963,10.32178,9.128999,1.192781
task_42,0.418426,crp_20,node_20,price_setting,0.058084,17334.698877,10.239371,9.043217,1.196153
task_42,0.418426,crp_23,node_23,price_setting,0.056295,17870.941188,9.91587,8.72025,1.19562
task_42,0.418426,crp_25,node_25,price_setting,0.055232,18230.621222,9.736759,8.53852,1.198239
task_42,0.418426,crp_29,node_29,price_setting,0.053011,18955.223023,9.326095,8.132393,1.193702
task_43,0.622095,crp_3,node_3,price_setting,0.071113,14370.713647,28.124878,25.454883,2.669994
task_43,0.622095,crp_5,node_5,price_setting,0.070796,14712.910585,28.538349,25.753952,2.784397
task_43,0.622095,crp_8,node_8,price_setting,0.068277,15229.444477,27.475329,24.686975,2.788354
task_43,0.622095,crp_11,node_11,price_setting,0.065104,15749.900999,25.835074,23.112816,2.722258
task_43,0.622095,crp_16,node_16,price_setting,0.061889,16626.114149,24.645243,21.890538,2.754705
task_43,0.622095,crp_18,node_18,price_setting,0.060951,16979.664594,24.411852,21.621319,2.790533
task_43,0.622095,crp_19,node_19,price_setting,0.060925,17157.10419,24.645899,21.797479,2.84842
task_43,0.622095,crp_20,node_20,price_setting,0.06048,17334.969903,24.539525,21.672503,2.867022
task_43,0.622095,crp_23,node_23,price_setting,0.05848,17871.191126,23.652689,20.800441,2.852248
task_43,0.622095,crp_25,node_25,price_setting,0.057443,18230.861152,23.28083,20.415543,2.865288
task_43,0.622095,crp_29,node_29,price_setting,0.054888,18955.437696,22.100074,19.271137,2.828936
task_44,0.237812,crp_3,node_3,price_setting,0.07975,14370.157773,5.168768,4.678259,0.490508
task_44,0.237812,crp_5,node_5,price_setting,0.081652,14712.37064,5.54739,5.006332,0.541058
task_44,0.237812,crp_8,node_8,price_setting,0.078498,15228.94673,5.307015,4.768585,0.538431
task_44,0.237812,crp_11,node_11,price_setting,0.07325,15749.448559,4.779196,4.275732,0.503464
task_44,0.237812,crp_16,node_16,price_setting,0.069972,16625.713194,4.603602,4.089136,0.514466
task_44,0.237812,crp_18,node_18,price_setting,0.069513,16979.279938,4.639958,4.109655,0.530303
task_44,0.237812,crp_19,node_19,price_setting,0.070527,17156.72392,4.826245,4.268552,0.557693
task_44,0.237812,crp_20,node_20,price_setting,0.070322,17334.597254,4.847957,4.281649,0.566309
task_44,0.237812,crp_23,node_23,price_setting,0.067678,17870.84548,4.629172,4.071025,0.558147
task_44,0.237812,crp_25,node_25,price_setting,0.066681,18230.530414,4.584298,4.020159,0.564139
task_44,0.237812,crp_29,node_29,price_setting,0.0631,18955.138395,4.268343,3.72203,0.546314
task_45,0.281968,crp_3,node_3,price_setting,0.069743,14370.166663,5.5572,5.029827,0.527373
task_45,0.281968,crp_5,node_5,price_setting,0.068838,14712.369851,5.542976,5.002349,0.540627
task_45,0.281968,crp_8,node_8,price_setting,0.066529,15228.947295,5.359097,4.815382,0.543715
task_45,0.281968,crp_11,node_11,price_setting,0.063949,15749.455477,5.120807,4.581354,0.539453
task_45,0.281968,crp_16,node_16,price_setting,0.060767,16625.71836,4.881073,4.335598,0.545475
task_45,0.281968,crp_18,node_18,price_setting,0.059699,16979.282867,4.811157,4.261286,0.54987
task_45,0.281968,crp_19,node_19,price_setting,0.059389,17156.723168,4.811142,4.255195,0.555947
task_45,0.281968,crp_20,node_20,price_setting,0.058879,17334.595457,4.777862,4.219742,0.55812
task_45,0.281968,crp_23,node_23,price_setting,0.057047,17870.84498,4.623938,4.066422,0.557516
task_45,0.281968,crp_25,node_25,price_setting,0.055993,18230.529314,4.544289,3.985073,0.559216
task_45,0.281968,crp_29,node_29,price_setting,0.053696,18955.139376,4.345161,3.789015,0.556146
task_46,0.939198,crp_3,node_3,price_setting,0.073529,14371.693753,68.540032,62.029053,6.510979
task_46,0.939198,crp_5,node_5,price_setting,0.073532,14713.890305,70.176946,63.325784,6.851161
task_46,0.939198,crp_8,node_8,price_setting,0.070862,15230.343962,67.461344,60.6114,6.849944
task_46,0.939198,crp_11,node_11,price_setting,0.067317,15750.700021,62.959741,56.322775,6.636966
task_46,0.939198,crp_16,node_16,price_setting,0.06403,16626.82529,60.129644,53.406411,6.723234
task_46,0.939198,crp_18,node_18,price_setting,0.063145,16980.352826,59.722387,52.893342,6.829046
task_46,0.939198,crp_19,node_19,price_setting,0.063272,17157.79523,60.589516,53.584798,7.004718
task_46,0.939198,crp_20,node_20,price_setting,0.062855,17335.650215,60.413187,53.352849,7.060338
task_46,0.939198,crp_23,node_23,price_setting,0.060724,17871.818872,58.131023,51.119281,7.011741
task_46,0.939198,crp_25,node_25,price_setting,0.059676,18231.463704,57.271171,50.220864,7.050308
task_46,0.939198,crp_29,node_29,price_setting,0.056928,18955.977391,54.188703,47.250893,6.937811
task_47,0.793212,crp_3,node_3,price_setting,0.070513,14371.121902,44.958407,40.68919,4.269217
task_47,0.793212,crp_5,node_5,price_setting,0.069549,14713.292595,44.778659,40.408697,4.369963
task_47,0.793212,crp_8,node_8,price_setting,0.067169,15229.798873,43.233033,38.844592,4.38844
task_47,0.793212,crp_11,node_11,price_setting,0.064535,15750.233288,41.272576,36.922879,4.349697
task_47,0.793212,crp_16,node_16,price_setting,0.061272,16626.40734,39.273659,34.883258,4.390401
task_47,0.793212,crp_18,node_18,price_setting,0.060175,16979.942803,38.685755,34.263002,4.422753
task_47,0.793212,crp_19,node_19,price_setting,0.059849,17157.373718,38.667461,34.197978,4.469482
task_47,0.793212,crp_20,node_20,price_setting,0.059326,17335.232485,38.388691,33.903118,4.485573
task_47,0.793212,crp_23,node_23,price_setting,0.057466,17871.436534,37.133151,32.654863,4.478288
task_47,0.793212,crp_25,node_25,price_setting,0.056394,18231.095106,36.480092,31.989895,4.490197
task_47,0.793212,crp_29,node_29,price_setting,0.054072,18955.652479,34.870366,30.406414,4.463952
task_48,0.543015,crp_3,node_3,price_setting,0.072113,14370.566047,22.035434,19.943737,2.091697
task_48,0.543015,crp_5,node_5,price_setting,0.071818,14712.765683,22.376179,20.193204,2.182975
task_48,0.543015,crp_8,node_8,price_setting,0.069262,15229.311095,21.542339,19.356268,2.186071
task_48,0.543015,crp_11,node_11,price_setting,0.066027,15749.780779,20.246377,18.113142,2.133236
task_48,0.543015,crp_16,node_16,price_setting,0.062772,16626.007434,19.317451,17.158367,2.159085
task_48,0.543015,crp_18,node_18,price_setting,0.061828,16979.561882,19.139006,16.951318,2.187689
task_48,0.543015,crp_19,node_19,price_setting,0.061813,17157.002051,19.329937,17.096005,2.233932
task_48,0.543015,crp_20,node_20,price_setting,0.061366,17334.869634,19.248801,17.000007,2.248794
task_48,0.543015,crp_23,node_23,price_setting,0.059333,17871.098303,18.551208,16.314226,2.236982
task_48,0.543015,crp_25,node_25,price_setting,0.058284,18230.772224,18.261083,16.013678,2.247404
task_48,0.543015,crp_29,node_29,price_setting,0.055684,18955.357532,17.330691,15.112327,2.218364
task_49,0.382611,crp_3,node_3,price_setting,0.074723,14370.316695,11.745875,10.631091,1.114784
task_49,0.382611,crp_5,node_5,price_setting,0.075759,14712.530329,12.361383,11.15561,1.205773
task_49,0.382611,crp_8,node_8,price_setting,0.072879,15229.093121,11.841236,10.639765,1.201471
task_49,0.382611,crp_11,node_11,price_setting,0.068486,15749.577934,10.814144,9.674849,1.139295
task_49,0.382611,crp_16,node_16,price_setting,0.065281,16625.828326,10.372285,9.213089,1.159197
task_49,0.382611,crp_18,node_18,price_setting,0.064649,16979.391508,10.388645,9.20126,1.187384
task_49,0.382611,crp_19,node_19,price_setting,0.065254,17156.836245,10.69468,9.458803,1.235877
task_49,0.382611,crp_20,node_20,price_setting,0.064962,17334.707906,10.709094,9.458063,1.251031
task_49,0.382611,crp_23,node_23,price_setting,0.062607,17870.947436,10.254278,9.017851,1.236427
task_49,0.382611,crp_25,node_25,price_setting,0.061614,18230.628301,10.131428,8.884617,1.246812
task_49,0.382611,crp_29,node_29,price_setting,0.058488,18955.22586,9.492297,8.277321,1.214976
task_50,0.995284,crp_3,node_3,price_setting,0.069968,14371.722028,69.695767,63.074875,6.620892
task_50,0.995284,crp_5,node_5,price_setting,0.0692,14713.881425,69.796636,62.982641,6.813995
task_50,0.995284,crp_8,node_8,price_setting,0.066804,15230.341145,67.3304,60.493762,6.836637
task_50,0.995284,crp_11,node_11,price_setting,0.064042,15750.722527,63.992325,57.246426,6.745898
task_50,0.995284,crp_16,node_16,price_setting,0.060828,16626.841824,60.940458,54.126512,6.813946
task_50,0.995284,crp_18,node_18,price_setting,0.059789,16980.360988,60.128018,53.252564,6.875454
task_50,0.995284,crp_19,node_19,price_setting,0.059553,17157.789434,60.277686,53.309036,6.96865
task_50,0.995284,crp_20,node_20,price_setting,0.059058,17335.640585,59.895469,52.895665,6.999804
task_50,0.995284,crp_23,node_23,price_setting,0.057178,17871.81452,57.879405,50.898026,6.981379
task_50,0.995284,crp_25,node_25,price_setting,0.056128,18231.457283,56.895829,49.891745,7.004084
task_50,0.995284,crp_29,node_29,price_setting,0.053765,18955.979218,54.280477,47.330912,6.949565
